data,cidade,preco_cesta,codigo_ibge
2014-10-01,Fortaleza,277.6,2304400
2014-11-01,Fortaleza,280.59,2304400
2014-12-01,Fortaleza,280.39,2304400
2015-01-01,Fortaleza,288.99,2304400
2015-02-01,Fortaleza,292.23,2304400
2015-03-01,Fortaleza,304.59,2304400
2015-04-01,Fortaleza,316.2,2304400
2015-05-01,Fortaleza,344.3,2304400
2015-06-01,Fortaleza,325.4,2304400
2015-07-01,Fortaleza,332.82,2304400
2015-08-01,Fortaleza,317.52,2304400
2015-09-01,Fortaleza,305.2,2304400
2015-10-01,Fortaleza,306.23,2304400
2015-11-01,Fortaleza,317.86,2304400
2015-12-01,Fortaleza,335.59,2304400
2015-12-01,Fortaleza,342.72,2304400
2016-01-01,Fortaleza,368.64,2304400
2016-02-01,Fortaleza,387.63,2304400
2016-03-01,Fortaleza,386.3,2304400
2016-04-01,Fortaleza,385.14,2304400
2016-05-01,Fortaleza,375.13,2304400
2016-06-01,Fortaleza,386.78,2304400
2016-07-01,Fortaleza,403.38,2304400
2016-08-01,Fortaleza,410.11,2304400
2016-09-01,Fortaleza,415.94,2304400
2016-10-01,Fortaleza,415.41,2304400
2016-11-01,Fortaleza,406.52,2304400
2016-12-01,Fortaleza,394.19,2304400
2017-01-01,Fortaleza,412.48,2304400
2017-02-01,Fortaleza,401.91,2304400
2017-03-01,Fortaleza,408.83,2304400
2017-04-01,Fortaleza,423.08,2304400
2017-05-01,Fortaleza,404.5,2304400
2017-06-01,Fortaleza,408.49,2304400
2017-07-01,Fortaleza,400.67,2304400
2017-08-01,Fortaleza,389.35,2304400
2017-09-01,Fortaleza,370.46,2304400
2017-10-01,Fortaleza,367.61,2304400
2017-11-01,Fortaleza,363.92,2304400
2017-12-01,Fortaleza,367.45,2304400
2018-01-01,Fortaleza,387.61,2304400
2018-02-01,Fortaleza,395.47,2304400
2018-03-01,Fortaleza,389.0,2304400
2018-04-01,Fortaleza,378.98,2304400
2018-05-01,Fortaleza,390.79,2304400
2018-06-01,Fortaleza,392.35,2304400
2018-07-01,Fortaleza,379.26,2304400
2018-08-01,Fortaleza,372.89,2304400
2018-09-01,Fortaleza,367.14,2304400
2018-10-01,Fortaleza,393.4,2304400
2018-11-01,Fortaleza,411.66,2304400
2018-12-01,Fortaleza,397.34,2304400
2019-01-01,Fortaleza,403.99,2304400
2019-02-01,Fortaleza,416.86,2304400
2019-03-01,Fortaleza,445.12,2304400
2019-04-01,Fortaleza,459.2,2304400
2019-05-01,Fortaleza,444.44,2304400
2019-06-01,Fortaleza,448.73,2304400
2019-07-01,Fortaleza,432.96,2304400
2019-08-01,Fortaleza,402.84,2304400
2019-09-01,Fortaleza,384.17,2304400
2019-10-01,Fortaleza,387.18,2304400
2019-11-01,Fortaleza,395.82,2304400
2019-12-01,Fortaleza,433.64,2304400
2020-01-01,Fortaleza,433.39,2304400
2020-02-01,Fortaleza,462.99,2304400
2020-03-01,Fortaleza,475.11,2304400
2020-04-01,Fortaleza,482.46,2304400
2020-05-01,Fortaleza,455.18,2304400
2020-06-01,Fortaleza,464.31,2304400
2020-07-01,Fortaleza,454.74,2304400
2020-08-01,Fortaleza,462.13,2304400
2020-09-01,Fortaleza,485.75,2304400
2020-10-01,Fortaleza,510.54,2304400
2020-11-01,Fortaleza,539.33,2304400
2020-12-01,Fortaleza,534.96,2304400
2021-01-01,Fortaleza,532.97,2304400
2021-02-01,Fortaleza,523.46,2304400
2021-03-01,Fortaleza,517.05,2304400
2021-04-01,Fortaleza,525.26,2304400
2021-05-01,Fortaleza,532.21,2304400
2021-06-01,Fortaleza,541.61,2304400
2021-07-01,Fortaleza,562.82,2304400
2021-08-01,Fortaleza,552.24,2304400
2021-09-01,Fortaleza,552.09,2304400
2021-10-01,Fortaleza,563.96,2304400
2021-11-01,Fortaleza,580.36,2304400
2021-12-01,Fortaleza,579.06,2304400
2022-01-01,Fortaleza,607.35,2304400
2022-02-01,Fortaleza,609.6,2304400
2022-03-01,Fortaleza,635.02,2304400
2022-04-01,Fortaleza,647.63,2304400
2022-05-01,Fortaleza,628.46,2304400
2022-06-01,Fortaleza,657.0,2304400
2022-07-01,Fortaleza,641.46,2304400
2022-08-01,Fortaleza,626.98,2304400
2022-09-01,Fortaleza,620.87,2304400
2022-10-01,Fortaleza,622.57,2304400
2022-11-01,Fortaleza,630.67,2304400
2022-12-01,Fortaleza,653.99,2304400
2023-01-01,Fortaleza,679.81,2304400
2010-01-01,João Pessoa,171.97,2507507
2010-02-01,João Pessoa,179.28,2507507
2010-03-01,João Pessoa,196.29,2507507
2010-04-01,João Pessoa,203.86,2507507
2010-05-01,João Pessoa,200.09,2507507
2010-06-01,João Pessoa,193.94,2507507
2010-07-01,João Pessoa,191.17,2507507
2010-08-01,João Pessoa,183.31,2507507
2010-09-01,João Pessoa,181.23,2507507
2010-10-01,João Pessoa,186.34,2507507
2010-11-01,João Pessoa,193.49,2507507
2010-12-01,João Pessoa,194.24,2507507
2011-01-01,João Pessoa,200.21,2507507
2011-02-01,João Pessoa,203.26,2507507
2011-03-01,João Pessoa,203.94,2507507
2011-04-01,João Pessoa,198.79,2507507
2011-05-01,João Pessoa,200.18,2507507
2011-06-01,João Pessoa,206.22,2507507
2011-07-01,João Pessoa,204.4,2507507
2011-08-01,João Pessoa,202.47,2507507
2011-09-01,João Pessoa,196.69,2507507
2011-10-01,João Pessoa,195.14,2507507
2011-11-01,João Pessoa,198.26,2507507
2011-12-01,João Pessoa,204.21,2507507
2012-01-01,João Pessoa,212.18,2507507
2012-02-01,João Pessoa,212.64,2507507
2012-03-01,João Pessoa,214.54,2507507
2012-04-01,João Pessoa,216.95,2507507
2012-05-01,João Pessoa,225.94,2507507
2012-06-01,João Pessoa,229.56,2507507
2012-07-01,João Pessoa,233.25,2507507
2012-08-01,João Pessoa,233.36,2507507
2012-09-01,João Pessoa,233.23,2507507
2012-10-01,João Pessoa,232.97,2507507
2012-11-01,João Pessoa,235.35,2507507
2012-12-01,João Pessoa,237.85,2507507
2013-01-01,João Pessoa,252.13,2507507
2013-02-01,João Pessoa,270.06,2507507
2013-03-01,João Pessoa,274.64,2507507
2013-04-01,João Pessoa,290.96,2507507
2013-05-01,João Pessoa,286.58,2507507
2013-06-01,João Pessoa,285.47,2507507
2013-07-01,João Pessoa,275.54,2507507
2013-08-01,João Pessoa,266.2,2507507
2013-09-01,João Pessoa,259.79,2507507
2013-10-01,João Pessoa,254.45,2507507
2013-11-01,João Pessoa,257.16,2507507
2013-12-01,João Pessoa,258.81,2507507
2014-01-01,João Pessoa,264.17,2507507
2014-02-01,João Pessoa,255.0,2507507
2014-03-01,João Pessoa,263.17,2507507
2014-04-01,João Pessoa,270.15,2507507
2014-05-01,João Pessoa,272.35,2507507
2014-06-01,João Pessoa,281.7,2507507
2014-07-01,João Pessoa,270.6,2507507
2014-08-01,João Pessoa,268.87,2507507
2014-09-01,João Pessoa,268.56,2507507
2014-10-01,João Pessoa,266.47,2507507
2014-11-01,João Pessoa,264.99,2507507
2014-12-01,João Pessoa,272.02,2507507
2015-01-01,João Pessoa,278.73,2507507
2015-02-01,João Pessoa,286.22,2507507
2015-03-01,João Pessoa,288.43,2507507
2015-04-01,João Pessoa,299.9,2507507
2015-05-01,João Pessoa,303.8,2507507
2015-06-01,João Pessoa,309.48,2507507
2015-07-01,João Pessoa,306.53,2507507
2015-08-01,João Pessoa,307.39,2507507
2015-09-01,João Pessoa,299.65,2507507
2015-10-01,João Pessoa,298.17,2507507
2015-11-01,João Pessoa,310.15,2507507
2015-12-01,João Pessoa,316.82,2507507
2015-12-01,João Pessoa,324.73,2507507
2016-01-01,João Pessoa,349.75,2507507
2016-02-01,João Pessoa,360.66,2507507
2016-03-01,João Pessoa,351.88,2507507
2016-04-01,João Pessoa,365.83,2507507
2016-05-01,João Pessoa,361.39,2507507
2016-06-01,João Pessoa,366.06,2507507
2016-07-01,João Pessoa,387.24,2507507
2016-08-01,João Pessoa,385.83,2507507
2016-09-01,João Pessoa,386.92,2507507
2016-10-01,João Pessoa,385.5,2507507
2016-11-01,João Pessoa,370.65,2507507
2016-12-01,João Pessoa,366.16,2507507
2017-01-01,João Pessoa,368.95,2507507
2017-02-01,João Pessoa,364.75,2507507
2017-03-01,João Pessoa,374.18,2507507
2017-04-01,João Pessoa,382.52,2507507
2017-05-01,João Pessoa,383.81,2507507
2017-06-01,João Pessoa,369.78,2507507
2017-07-01,João Pessoa,361.41,2507507
2017-08-01,João Pessoa,351.08,2507507
2017-09-01,João Pessoa,334.86,2507507
2017-10-01,João Pessoa,330.38,2507507
2017-11-01,João Pessoa,324.9,2507507
2017-12-01,João Pessoa,329.52,2507507
2018-01-01,João Pessoa,368.76,2507507
2018-02-01,João Pessoa,354.15,2507507
2018-03-01,João Pessoa,349.83,2507507
2018-04-01,João Pessoa,335.77,2507507
2018-05-01,João Pessoa,346.42,2507507
2018-06-01,João Pessoa,349.8,2507507
2018-07-01,João Pessoa,347.15,2507507
2018-08-01,João Pessoa,335.49,2507507
2018-09-01,João Pessoa,328.99,2507507
2018-10-01,João Pessoa,334.1,2507507
2018-11-01,João Pessoa,339.39,2507507
2018-12-01,João Pessoa,345.21,2507507
2019-01-01,João Pessoa,360.92,2507507
2019-02-01,João Pessoa,378.26,2507507
2019-03-01,João Pessoa,400.38,2507507
2019-04-01,João Pessoa,412.27,2507507
2019-05-01,João Pessoa,403.57,2507507
2019-06-01,João Pessoa,398.72,2507507
2019-07-01,João Pessoa,385.58,2507507
2019-08-01,João Pessoa,367.86,2507507
2019-09-01,João Pessoa,359.62,2507507
2019-10-01,João Pessoa,351.19,2507507
2019-11-01,João Pessoa,347.14,2507507
2019-12-01,João Pessoa,373.56,2507507
2020-01-01,João Pessoa,388.02,2507507
2020-02-01,João Pessoa,403.98,2507507
2020-03-01,João Pessoa,414.05,2507507
2020-04-01,João Pessoa,437.93,2507507
2020-05-01,João Pessoa,440.25,2507507
2020-06-01,João Pessoa,430.44,2507507
2020-07-01,João Pessoa,417.75,2507507
2020-08-01,João Pessoa,414.5,2507507
2020-09-01,João Pessoa,432.04,2507507
2020-10-01,João Pessoa,449.97,2507507
2020-11-01,João Pessoa,454.85,2507507
2020-12-01,João Pessoa,475.19,2507507
2021-01-01,João Pessoa,471.87,2507507
2021-02-01,João Pessoa,484.54,2507507
2021-03-01,João Pessoa,478.52,2507507
2021-04-01,João Pessoa,490.04,2507507
2021-05-01,João Pessoa,491.63,2507507
2021-06-01,João Pessoa,495.76,2507507
2021-07-01,João Pessoa,492.3,2507507
2021-08-01,João Pessoa,490.93,2507507
2021-09-01,João Pessoa,476.63,2507507
2021-10-01,João Pessoa,491.12,2507507
2021-11-01,João Pessoa,508.91,2507507
2021-12-01,João Pessoa,510.82,2507507
2022-01-01,João Pessoa,538.65,2507507
2022-02-01,João Pessoa,549.33,2507507
2022-03-01,João Pessoa,567.84,2507507
2022-04-01,João Pessoa,573.7,2507507
2022-05-01,João Pessoa,567.67,2507507
2022-06-01,João Pessoa,586.73,2507507
2022-07-01,João Pessoa,572.63,2507507
2022-08-01,João Pessoa,568.21,2507507
2022-09-01,João Pessoa,562.32,2507507
2022-10-01,João Pessoa,559.57,2507507
2022-11-01,João Pessoa,552.43,2507507
2022-12-01,João Pessoa,561.84,2507507
2023-01-01,João Pessoa,600.06,2507507
2015-12-01,Maceió,324.44,2704302
2016-01-01,Maceió,337.32,2704302
2016-02-01,Maceió,347.38,2704302
2016-03-01,Maceió,342.55,2704302
2016-04-01,Maceió,349.78,2704302
2016-05-01,Maceió,357.19,2704302
2016-06-01,Maceió,368.19,2704302
2016-07-01,Maceió,384.75,2704302
2016-08-01,Maceió,396.72,2704302
2016-09-01,Maceió,394.75,2704302
2016-10-01,Maceió,403.12,2704302
2016-11-01,Maceió,398.9,2704302
2016-12-01,Maceió,391.56,2704302
2017-01-01,Maceió,391.26,2704302
2017-02-01,Maceió,371.31,2704302
2017-03-01,Maceió,369.33,2704302
2017-04-01,Maceió,374.63,2704302
2017-05-01,Maceió,377.51,2704302
2017-06-01,Maceió,373.67,2704302
2017-07-01,Maceió,371.38,2704302
2017-08-01,Maceió,374.75,2704302
2017-09-01,Maceió,355.2,2704302
2017-10-01,Maceió,346.26,2704302
2017-11-01,Maceió,347.77,2704302
2017-12-01,Maceió,349.4,2704302
2010-01-01,Natal,186.72,2408102
2010-02-01,Natal,193.5,2408102
2010-03-01,Natal,199.14,2408102
2010-04-01,Natal,223.22,2408102
2010-05-01,Natal,219.57,2408102
2010-06-01,Natal,211.72,2408102
2010-07-01,Natal,208.92,2408102
2010-08-01,Natal,195.58,2408102
2010-09-01,Natal,193.08,2408102
2010-10-01,Natal,200.97,2408102
2010-11-01,Natal,205.84,2408102
2010-12-01,Natal,219.8,2408102
2011-01-01,Natal,224.58,2408102
2011-02-01,Natal,221.15,2408102
2011-03-01,Natal,234.85,2408102
2011-04-01,Natal,229.39,2408102
2011-05-01,Natal,225.28,2408102
2011-06-01,Natal,230.97,2408102
2011-07-01,Natal,223.31,2408102
2011-08-01,Natal,219.52,2408102
2011-09-01,Natal,205.97,2408102
2011-10-01,Natal,200.55,2408102
2011-11-01,Natal,206.0,2408102
2011-12-01,Natal,212.36,2408102
2012-01-01,Natal,213.63,2408102
2012-02-01,Natal,218.21,2408102
2012-03-01,Natal,219.0,2408102
2012-04-01,Natal,225.41,2408102
2012-05-01,Natal,232.82,2408102
2012-06-01,Natal,234.32,2408102
2012-07-01,Natal,245.17,2408102
2012-08-01,Natal,241.14,2408102
2012-09-01,Natal,241.28,2408102
2012-10-01,Natal,247.18,2408102
2012-11-01,Natal,246.43,2408102
2012-12-01,Natal,239.65,2408102
2013-01-01,Natal,269.56,2408102
2013-02-01,Natal,283.27,2408102
2013-03-01,Natal,279.24,2408102
2013-04-01,Natal,286.58,2408102
2013-05-01,Natal,281.67,2408102
2013-06-01,Natal,284.69,2408102
2013-07-01,Natal,271.61,2408102
2013-08-01,Natal,267.49,2408102
2013-09-01,Natal,263.8,2408102
2013-10-01,Natal,265.88,2408102
2013-11-01,Natal,271.93,2408102
2013-12-01,Natal,273.36,2408102
2014-01-01,Natal,269.95,2408102
2014-02-01,Natal,270.07,2408102
2014-03-01,Natal,271.31,2408102
2014-04-01,Natal,282.56,2408102
2014-05-01,Natal,289.07,2408102
2014-06-01,Natal,292.49,2408102
2014-07-01,Natal,277.07,2408102
2014-08-01,Natal,270.57,2408102
2014-09-01,Natal,267.39,2408102
2014-10-01,Natal,265.27,2408102
2014-11-01,Natal,258.93,2408102
2014-12-01,Natal,268.71,2408102
2015-01-01,Natal,277.56,2408102
2015-02-01,Natal,289.65,2408102
2015-03-01,Natal,289.21,2408102
2015-04-01,Natal,300.73,2408102
2015-05-01,Natal,312.41,2408102
2015-06-01,Natal,302.76,2408102
2015-07-01,Natal,293.58,2408102
2015-08-01,Natal,286.36,2408102
2015-09-01,Natal,282.72,2408102
2015-10-01,Natal,285.47,2408102
2015-11-01,Natal,302.14,2408102
2015-12-01,Natal,309.92,2408102
2015-12-01,Natal,312.46,2408102
2016-01-01,Natal,329.2,2408102
2016-02-01,Natal,331.79,2408102
2016-03-01,Natal,325.98,2408102
2016-04-01,Natal,334.49,2408102
2016-05-01,Natal,337.49,2408102
2016-06-01,Natal,352.12,2408102
2016-07-01,Natal,362.63,2408102
2016-08-01,Natal,365.46,2408102
2016-09-01,Natal,367.54,2408102
2016-10-01,Natal,366.9,2408102
2016-11-01,Natal,354.59,2408102
2016-12-01,Natal,351.96,2408102
2017-01-01,Natal,349.61,2408102
2017-02-01,Natal,351.68,2408102
2017-03-01,Natal,364.12,2408102
2017-04-01,Natal,368.86,2408102
2017-05-01,Natal,364.97,2408102
2017-06-01,Natal,354.32,2408102
2017-07-01,Natal,358.15,2408102
2017-08-01,Natal,336.12,2408102
2017-09-01,Natal,323.9,2408102
2017-10-01,Natal,325.09,2408102
2017-11-01,Natal,328.21,2408102
2017-12-01,Natal,331.18,2408102
2018-01-01,Natal,360.48,2408102
2018-02-01,Natal,348.96,2408102
2018-03-01,Natal,343.26,2408102
2018-04-01,Natal,337.67,2408102
2018-05-01,Natal,341.18,2408102
2018-06-01,Natal,351.11,2408102
2018-07-01,Natal,341.09,2408102
2018-08-01,Natal,335.61,2408102
2018-09-01,Natal,330.3,2408102
2018-10-01,Natal,329.9,2408102
2018-11-01,Natal,332.21,2408102
2018-12-01,Natal,341.4,2408102
2019-01-01,Natal,351.83,2408102
2019-02-01,Natal,375.58,2408102
2019-03-01,Natal,399.01,2408102
2019-04-01,Natal,410.1,2408102
2019-05-01,Natal,406.07,2408102
2019-06-01,Natal,397.24,2408102
2019-07-01,Natal,381.27,2408102
2019-08-01,Natal,354.44,2408102
2019-09-01,Natal,352.57,2408102
2019-10-01,Natal,341.9,2408102
2019-11-01,Natal,347.89,2408102
2019-12-01,Natal,383.76,2408102
2020-01-01,Natal,389.26,2408102
2020-02-01,Natal,405.88,2408102
2020-03-01,Natal,426.0,2408102
2020-04-01,Natal,428.28,2408102
2020-05-01,Natal,429.57,2408102
2020-06-01,Natal,442.46,2408102
2020-07-01,Natal,430.66,2408102
2020-08-01,Natal,419.47,2408102
2020-09-01,Natal,422.31,2408102
2020-10-01,Natal,436.76,2408102
2020-11-01,Natal,455.43,2408102
2020-12-01,Natal,458.79,2408102
2021-01-01,Natal,454.49,2408102
2021-02-01,Natal,464.43,2408102
2021-03-01,Natal,477.56,2408102
2021-04-01,Natal,478.23,2408102
2021-05-01,Natal,501.7,2408102
2021-06-01,Natal,500.2,2408102
2021-07-01,Natal,506.51,2408102
2021-08-01,Natal,508.04,2408102
2021-09-01,Natal,493.29,2408102
2021-10-01,Natal,504.66,2408102
2021-11-01,Natal,521.08,2408102
2021-12-01,Natal,529.54,2408102
2022-01-01,Natal,551.06,2408102
2022-02-01,Natal,557.2,2408102
2022-03-01,Natal,575.33,2408102
2022-04-01,Natal,595.37,2408102
2022-05-01,Natal,586.42,2408102
2022-06-01,Natal,611.79,2408102
2022-07-01,Natal,587.58,2408102
2022-08-01,Natal,580.74,2408102
2022-09-01,Natal,581.53,2408102
2022-10-01,Natal,573.4,2408102
2022-11-01,Natal,566.95,2408102
2022-12-01,Natal,584.36,2408102
2023-01-01,Natal,622.16,2408102
2010-01-01,Recife,172.29,2611606
2010-02-01,Recife,184.08,2611606
2010-03-01,Recife,202.01,2611606
2010-04-01,Recife,214.48,2611606
2010-05-01,Recife,216.85,2611606
2010-06-01,Recife,208.79,2611606
2010-07-01,Recife,200.83,2611606
2010-08-01,Recife,188.22,2611606
2010-09-01,Recife,192.2,2611606
2010-10-01,Recife,195.64,2611606
2010-11-01,Recife,206.32,2611606
2010-12-01,Recife,205.5,2611606
2011-01-01,Recife,204.85,2611606
2011-02-01,Recife,211.4,2611606
2011-03-01,Recife,209.77,2611606
2011-04-01,Recife,202.03,2611606
2011-05-01,Recife,207.66,2611606
2011-06-01,Recife,213.64,2611606
2011-07-01,Recife,212.55,2611606
2011-08-01,Recife,211.09,2611606
2011-09-01,Recife,208.51,2611606
2011-10-01,Recife,206.17,2611606
2011-11-01,Recife,210.52,2611606
2011-12-01,Recife,215.99,2611606
2012-01-01,Recife,223.16,2611606
2012-02-01,Recife,219.42,2611606
2012-03-01,Recife,223.1,2611606
2012-04-01,Recife,223.97,2611606
2012-05-01,Recife,239.92,2611606
2012-06-01,Recife,231.46,2611606
2012-07-01,Recife,237.66,2611606
2012-08-01,Recife,240.79,2611606
2012-09-01,Recife,239.53,2611606
2012-10-01,Recife,250.28,2611606
2012-11-01,Recife,248.05,2611606
2012-12-01,Recife,248.95,2611606
2013-01-01,Recife,257.43,2611606
2013-02-01,Recife,278.92,2611606
2013-03-01,Recife,280.01,2611606
2013-04-01,Recife,298.35,2611606
2013-05-01,Recife,290.94,2611606
2013-06-01,Recife,296.67,2611606
2013-07-01,Recife,279.98,2611606
2013-08-01,Recife,270.37,2611606
2013-09-01,Recife,270.43,2611606
2013-10-01,Recife,270.21,2611606
2013-11-01,Recife,268.34,2611606
2013-12-01,Recife,274.69,2611606
2014-01-01,Recife,280.75,2611606
2014-02-01,Recife,278.65,2611606
2014-03-01,Recife,280.06,2611606
2014-04-01,Recife,288.67,2611606
2014-05-01,Recife,302.81,2611606
2014-06-01,Recife,307.44,2611606
2014-07-01,Recife,296.16,2611606
2014-08-01,Recife,290.97,2611606
2014-09-01,Recife,285.18,2611606
2014-10-01,Recife,280.88,2611606
2014-11-01,Recife,274.44,2611606
2014-12-01,Recife,286.39,2611606
2015-01-01,Recife,290.43,2611606
2015-02-01,Recife,294.93,2611606
2015-03-01,Recife,298.6,2611606
2015-04-01,Recife,307.46,2611606
2015-05-01,Recife,331.23,2611606
2015-06-01,Recife,318.53,2611606
2015-07-01,Recife,309.38,2611606
2015-08-01,Recife,309.42,2611606
2015-09-01,Recife,298.58,2611606
2015-10-01,Recife,297.78,2611606
2015-11-01,Recife,323.15,2611606
2015-12-01,Recife,327.82,2611606
2015-12-01,Recife,333.84,2611606
2016-01-01,Recife,344.47,2611606
2016-02-01,Recife,349.96,2611606
2016-03-01,Recife,347.21,2611606
2016-04-01,Recife,358.55,2611606
2016-05-01,Recife,353.78,2611606
2016-06-01,Recife,365.79,2611606
2016-07-01,Recife,374.54,2611606
2016-08-01,Recife,371.6,2611606
2016-09-01,Recife,375.55,2611606
2016-10-01,Recife,372.07,2611606
2016-11-01,Recife,353.08,2611606
2016-12-01,Recife,347.96,2611606
2017-01-01,Recife,346.44,2611606
2017-02-01,Recife,344.06,2611606
2017-03-01,Recife,356.21,2611606
2017-04-01,Recife,368.74,2611606
2017-05-01,Recife,379.39,2611606
2017-06-01,Recife,373.84,2611606
2017-07-01,Recife,361.65,2611606
2017-08-01,Recife,340.54,2611606
2017-09-01,Recife,328.63,2611606
2017-10-01,Recife,325.96,2611606
2017-11-01,Recife,327.85,2611606
2017-12-01,Recife,332.15,2611606
2018-01-01,Recife,356.47,2611606
2018-02-01,Recife,356.06,2611606
2018-03-01,Recife,342.46,2611606
2018-04-01,Recife,333.11,2611606
2018-05-01,Recife,336.36,2611606
2018-06-01,Recife,355.93,2611606
2018-07-01,Recife,347.43,2611606
2018-08-01,Recife,340.14,2611606
2018-09-01,Recife,332.75,2611606
2018-10-01,Recife,330.2,2611606
2018-11-01,Recife,333.5,2611606
2018-12-01,Recife,340.57,2611606
2019-01-01,Recife,348.85,2611606
2019-02-01,Recife,376.34,2611606
2019-03-01,Recife,401.35,2611606
2019-04-01,Recife,417.03,2611606
2019-05-01,Recife,417.85,2611606
2019-06-01,Recife,396.21,2611606
2019-07-01,Recife,381.1,2611606
2019-08-01,Recife,361.64,2611606
2019-09-01,Recife,367.16,2611606
2019-10-01,Recife,359.55,2611606
2019-11-01,Recife,354.64,2611606
2019-12-01,Recife,393.8,2611606
2020-01-01,Recife,395.93,2611606
2020-02-01,Recife,420.27,2611606
2020-03-01,Recife,433.28,2611606
2020-04-01,Recife,461.26,2611606
2020-05-01,Recife,451.45,2611606
2020-06-01,Recife,435.3,2611606
2020-07-01,Recife,436.1,2611606
2020-08-01,Recife,439.19,2611606
2020-09-01,Recife,464.31,2611606
2020-10-01,Recife,469.05,2611606
2020-11-01,Recife,462.98,2611606
2020-12-01,Recife,469.39,2611606
2021-01-01,Recife,474.22,2611606
2021-02-01,Recife,469.71,2611606
2021-03-01,Recife,461.33,2611606
2021-04-01,Recife,471.52,2611606
2021-05-01,Recife,480.8,2611606
2021-06-01,Recife,483.92,2611606
2021-07-01,Recife,487.6,2611606
2021-08-01,Recife,491.46,2611606
2021-09-01,Recife,489.4,2611606
2021-10-01,Recife,485.26,2611606
2021-11-01,Recife,524.73,2611606
2021-12-01,Recife,532.37,2611606
2022-01-01,Recife,543.1,2611606
2022-02-01,Recife,549.2,2611606
2022-03-01,Recife,561.57,2611606
2022-04-01,Recife,582.74,2611606
2022-05-01,Recife,595.89,2611606
2022-06-01,Recife,612.34,2611606
2022-07-01,Recife,616.63,2611606
2022-08-01,Recife,598.14,2611606
2022-09-01,Recife,580.01,2611606
2022-10-01,Recife,558.4,2611606
2022-11-01,Recife,551.3,2611606
2022-12-01,Recife,565.09,2611606
2023-01-01,Recife,608.1,2611606
2010-01-01,Salvador,185.77,2927408
2010-02-01,Salvador,198.24,2927408
2010-03-01,Salvador,208.71,2927408
2010-04-01,Salvador,220.0,2927408
2010-05-01,Salvador,216.18,2927408
2010-06-01,Salvador,207.85,2927408
2010-07-01,Salvador,202.82,2927408
2010-08-01,Salvador,192.69,2927408
2010-09-01,Salvador,199.77,2927408
2010-10-01,Salvador,205.18,2927408
2010-11-01,Salvador,210.64,2927408
2010-12-01,Salvador,201.7,2927408
2011-01-01,Salvador,209.49,2927408
2011-02-01,Salvador,210.44,2927408
2011-03-01,Salvador,220.75,2927408
2011-04-01,Salvador,203.38,2927408
2011-05-01,Salvador,202.4,2927408
2011-06-01,Salvador,204.69,2927408
2011-07-01,Salvador,206.58,2927408
2011-08-01,Salvador,209.35,2927408
2011-09-01,Salvador,208.07,2927408
2011-10-01,Salvador,205.12,2927408
2011-11-01,Salvador,205.11,2927408
2011-12-01,Salvador,208.82,2927408
2012-01-01,Salvador,214.21,2927408
2012-02-01,Salvador,204.53,2927408
2012-03-01,Salvador,211.9,2927408
2012-04-01,Salvador,217.92,2927408
2012-05-01,Salvador,228.25,2927408
2012-06-01,Salvador,213.2,2927408
2012-07-01,Salvador,218.78,2927408
2012-08-01,Salvador,225.23,2927408
2012-09-01,Salvador,217.71,2927408
2012-10-01,Salvador,223.0,2927408
2012-11-01,Salvador,220.49,2927408
2012-12-01,Salvador,227.12,2927408
2013-01-01,Salvador,267.65,2927408
2013-02-01,Salvador,270.04,2927408
2013-03-01,Salvador,281.05,2927408
2013-04-01,Salvador,268.05,2927408
2013-05-01,Salvador,257.98,2927408
2013-06-01,Salvador,260.2,2927408
2013-07-01,Salvador,259.73,2927408
2013-08-01,Salvador,257.54,2927408
2013-09-01,Salvador,256.16,2927408
2013-10-01,Salvador,256.78,2927408
2013-11-01,Salvador,259.93,2927408
2013-12-01,Salvador,265.13,2927408
2014-01-01,Salvador,265.86,2927408
2014-02-01,Salvador,262.78,2927408
2014-03-01,Salvador,272.56,2927408
2014-04-01,Salvador,274.38,2927408
2014-05-01,Salvador,277.52,2927408
2014-06-01,Salvador,278.97,2927408
2014-07-01,Salvador,270.06,2927408
2014-08-01,Salvador,266.34,2927408
2014-09-01,Salvador,263.63,2927408
2014-10-01,Salvador,257.8,2927408
2014-11-01,Salvador,255.72,2927408
2014-12-01,Salvador,267.82,2927408
2015-01-01,Salvador,299.17,2927408
2015-02-01,Salvador,311.65,2927408
2015-03-01,Salvador,302.97,2927408
2015-04-01,Salvador,314.44,2927408
2015-05-01,Salvador,348.04,2927408
2015-06-01,Salvador,320.03,2927408
2015-07-01,Salvador,317.9,2927408
2015-08-01,Salvador,305.11,2927408
2015-09-01,Salvador,297.07,2927408
2015-10-01,Salvador,297.83,2927408
2015-11-01,Salvador,323.23,2927408
2015-12-01,Salvador,331.2,2927408
2015-12-01,Salvador,314.23,2927408
2016-01-01,Salvador,349.26,2927408
2016-02-01,Salvador,337.84,2927408
2016-03-01,Salvador,348.71,2927408
2016-04-01,Salvador,344.29,2927408
2016-05-01,Salvador,354.12,2927408
2016-06-01,Salvador,365.77,2927408
2016-07-01,Salvador,380.03,2927408
2016-08-01,Salvador,376.45,2927408
2016-09-01,Salvador,381.93,2927408
2016-10-01,Salvador,375.6,2927408
2016-11-01,Salvador,358.77,2927408
2016-12-01,Salvador,355.15,2927408
2017-01-01,Salvador,359.75,2927408
2017-02-01,Salvador,349.4,2927408
2017-03-01,Salvador,349.66,2927408
